City	State	ST	County	ShapeID	AreaSqMiles	Population	Territory
Hext	Texas	TX	Menard	27642	60.68	91	Terr 4
Junction	Texas	TX	Kimble	27643	944.85	4,005	Terr 4
Lohn	Texas	TX	McCulloch	27644	150.49	228	Terr 4
Lometa	Texas	TX	Lampasas	27645	257.33	1,411	Terr 4
London	Texas	TX	Kimble	27646	136.03	228	Terr 4
Mason	Texas	TX	Mason	27647	714.27	3,747	Terr 4
May	Texas	TX	Brown	27648	136.09	2,156	Terr 4
Melvin	Texas	TX	Concho	27649	119.46	333	Terr 4
Menard	Texas	TX	Menard	27650	719.09	2,035	Terr 4
Miles	Texas	TX	Runnels	27651	171.61	2,282	Terr 4
Millersview	Texas	TX	Concho	27652	133.02	364	Terr 4
Mullin	Texas	TX	Mills	27653	236.16	689	Terr 4
Norton	Texas	TX	Runnels	27654	32.00	153	Terr 4
Paint Rock	Texas	TX	Concho	27655	281.89	486	Terr 4
Pontotoc	Texas	TX	Mason	27656	73.84	22	Terr 4
Priddy	Texas	TX	Mills	27657	27.56	222	Terr 4
Richland Springs	Texas	TX	San Saba	27658	233.93	927	Terr 4
Rochelle	Texas	TX	McCulloch	27659	300.53	608	Terr 4
Rockwood	Texas	TX	Coleman	27660	45.08	78	Terr 4
Roosevelt	Texas	TX	Kimble	27661	69.72	61	Terr 4
Rowena	Texas	TX	Runnels	27662	108.47	655	Terr 4
San Saba	Texas	TX	San Saba	27663	557.20	4,447	Terr 4
Santa Anna	Texas	TX	Coleman	27664	265.90	1,766	Terr 4
Talpa	Texas	TX	Coleman	27665	140.14	261	Terr 4
Valera	Texas	TX	Coleman	27666	34.69	130	Terr 4
Valley Spring	Texas	TX	Llano	27667	78.76	113	Terr 4
Voca	Texas	TX	McCulloch	27668	58.84	133	Terr 4
Voss	Texas	TX	Coleman	27669	118.44	67	Terr 4
Zephyr	Texas	TX	Brown	27670	93.94	977	Terr 4
ZCTA 768XX	Texas	TX	Runnels	27671	41.64	0	Terr 4
ZCTA 768XX_02	Texas	TX	Concho	27672	19.77	0	Terr 4
ZCTA 768XX_03	Texas	TX	San Saba	27673	1.90	0	Terr 4
San Angelo	Texas	TX	Tom Green	27674	282.58	27,527	Terr 4
San Angelo	Texas	TX	Tom Green	27675	26.59	32,388	Terr 4
San Angelo	Texas	TX	Tom Green	27676	414.85	32,554	Terr 4
San Angelo	Texas	TX	Tom Green	27677	207.81	12,582	Terr 4
Goodfellow Afb	Texas	TX	Tom Green	27678	1.41	2,618	Terr 4
Barnhart	Texas	TX	Irion	27679	180.35	120	Terr 4
Big Lake	Texas	TX	Reagan	27680	969.57	3,571	Terr 4
Bronte	Texas	TX	Coke	27681	260.47	1,324	Terr 4
Carlsbad	Texas	TX	Tom Green	27682	15.57	1,462	Terr 4
Christoval	Texas	TX	Schleicher	27683	292.18	1,466	Terr 4
Eldorado	Texas	TX	Schleicher	27684	1073.37	3,268	Terr 4
Eola	Texas	TX	Tom Green	27685	10.50	18	Terr 4
Knickerbocker	Texas	TX	Tom Green	27686	32.85	94	Terr 4
Mereta	Texas	TX	Tom Green	27687	14.83	56	Terr 4
Mertzon	Texas	TX	Irion	27688	568.37	1,436	Terr 4
Ozona	Texas	TX	Crockett	27689	2512.66	3,719	Terr 4
Robert Lee	Texas	TX	Coke	27690	608.54	1,625	Terr 4
Silver	Texas	TX	Coke	27691	9.21	20	Terr 4
Sonora	Texas	TX	Sutton	27692	1841.79	4,069	Terr 4
Sterling City	Texas	TX	Sterling	27693	802.44	1,358	Terr 4
Tennyson	Texas	TX	Coke	27694	45.82	29	Terr 4
Vancourt	Texas	TX	Tom Green	27695	48.44	0	Terr 4
Wall	Texas	TX	Tom Green	27696	0.27	0	Terr 4
Water Valley	Texas	TX	Tom Green	27697	98.54	279	Terr 4
ZCTA 769XX	Texas	TX	Reagan	27698	395.13	0	Terr 4
ZCTA 769XX_02	Texas	TX	Irion	27699	209.57	0	Terr 4
ZCTA 769XX_03	Texas	TX	Crockett	27700	138.35	0	Terr 4
ZCTA 769XX_04	Texas	TX	Tom Green	27701	128.55	0	Terr 4
ZCTA 769XX_05	Texas	TX	Sterling	27702	113.46	0	Terr 4
ZCTA 769XX_06	Texas	TX	Tom Green	27703	80.22	0	Terr 4
ZCTA 769XX_07	Texas	TX	Schleicher	27704	53.13	0	Terr 4
ZCTA 769XX_08	Texas	TX	Coke	27705	34.09	0	Terr 4
ZCTA 769XX_09	Texas	TX	Tom Green	27706	27.15	0	Terr 4
ZCTA 769XX_10	Texas	TX	Tom Green	27707	4.67	0	Terr 4
ZCTA 769XX_11	Texas	TX	Tom Green	27708	1.35	0	Terr 4
Houston	Texas	TX	Harris	27709	2.06	11,602	Terr 4
Houston	Texas	TX	Harris	27710	2.59	10,617	Terr 4
Houston	Texas	TX	Harris	27711	5.81	31,593	Terr 4
Houston	Texas	TX	Harris	27712	3.82	25,752	Terr 4
Houston	Texas	TX	Harris	27713	2.25	20,573	Terr 4
Houston	Texas	TX	Harris	27714	7.90	30,868	Terr 4
Houston	Texas	TX	Harris	27715	6.53	30,807	Terr 4
Houston	Texas	TX	Harris	27716	6.19	39,725	Terr 4
Houston	Texas	TX	Harris	27717	0.12	564	Terr 4
Houston	Texas	TX	Harris	27718	3.75	19,442	Terr 4
Houston	Texas	TX	Harris	27719	4.24	21,868	Terr 4
Houston	Texas	TX	Harris	27720	8.86	19,246	Terr 4
Houston	Texas	TX	Harris	27721	7.20	30,665	Terr 4
Houston	Texas	TX	Harris	27722	23.17	57,096	Terr 4
Houston	Texas	TX	Harris	27723	9.68	27,010	Terr 4
Houston	Texas	TX	Harris	27724	8.91	33,259	Terr 4
Houston	Texas	TX	Harris	27725	6.64	26,794	Terr 4
Houston	Texas	TX	Harris	27726	3.54	19,995	Terr 4
Houston	Texas	TX	Harris	27727	7.03	26,889	Terr 4
Houston	Texas	TX	Harris	27728	6.08	25,479	Terr 4
Houston	Texas	TX	Harris	27729	5.85	28,898	Terr 4
Houston	Texas	TX	Harris	27730	5.52	29,871	Terr 4
Houston	Texas	TX	Harris	27731	12.74	35,367	Terr 4
Houston	Texas	TX	Harris	27732	4.33	26,379	Terr 4
Houston	Texas	TX	Harris	27733	6.47	22,909	Terr 4
Houston	Texas	TX	Harris	27734	2.89	15,455	Terr 4
Houston	Texas	TX	Harris	27735	9.19	15,682	Terr 4
Houston	Texas	TX	Harris	27736	13.39	18,242	Terr 4
Houston	Texas	TX	Harris	27737	2.56	11,031	Terr 4
Houston	Texas	TX	Harris	27738	3.20	18,079	Terr 4
Houston	Texas	TX	Harris	27739	22.17	13,743	Terr 4
Houston	Texas	TX	Harris	27740	6.01	27,539	Terr 4
Houston	Texas	TX	Harris	27741	13.94	35,514	Terr 4
Houston	Texas	TX	Harris	27742	5.74	35,699	Terr 4
Houston	Texas	TX	Harris	27743	7.18	68,373	Terr 4
Houston	Texas	TX	Harris	27744	6.24	20,152	Terr 4
Houston	Texas	TX	Harris	27745	9.46	28,182	Terr 4
Houston	Texas	TX	Harris	27746	10.18	28,151	Terr 4
Houston	Texas	TX	Harris	27747	14.18	44,762	Terr 4
Houston	Texas	TX	Harris	27748	18.69	36,805	Terr 4
Houston	Texas	TX	Harris	27749	6.30	36,583	Terr 4
Houston	Texas	TX	Harris	27750	14.86	23,396	Terr 4
Houston	Texas	TX	Harris	27751	46.43	33,672	Terr 4
Houston	Texas	TX	Harris	27752	11.66	32,650	Terr 4
Houston	Texas	TX	Harris	27753	0.12	1,122	Terr 4
Houston	Texas	TX	Harris	27754	14.02	22,334	Terr 4
Houston	Texas	TX	Harris	27755	11.15	16,025	Terr 4
Houston	Texas	TX	Harris	27756	25.58	29,460	Terr 4
Houston	Texas	TX	Harris	27757	6.96	4,188	Terr 4
Houston	Texas	TX	Harris	27758	7.39	14,782	Terr 4
Houston	Texas	TX	Fort Bend	27759	12.48	31,701	Terr 4
Houston	Texas	TX	Harris	27760	5.62	21,668	Terr 4
Houston	Texas	TX	Harris	27761	8.37	44,281	Terr 4
Houston	Texas	TX	Harris	27762	3.47	17,263	Terr 4
Houston	Texas	TX	Harris	27763	4.30	39,903	Terr 4
Houston	Texas	TX	Harris	27764	9.17	16,099	Terr 4
Houston	Texas	TX	Harris	27765	9.95	18,867	Terr 4
Houston	Texas	TX	Harris	27766	8.20	44,284	Terr 4
Houston	Texas	TX	Harris	27767	7.98	24,760	Terr 4
Houston	Texas	TX	Harris	27768	5.46	25,866	Terr 4
Houston	Texas	TX	Harris	27769	4.59	35,961	Terr 4
Houston	Texas	TX	Harris	27770	14.80	45,932	Terr 4
Houston	Texas	TX	Harris	27771	8.19	37,344	Terr 4
Houston	Texas	TX	Harris	27772	8.66	31,208	Terr 4
Houston	Texas	TX	Harris	27773	5.99	30,930	Terr 4
Houston	Texas	TX	Harris	27774	3.87	10,306	Terr 4
Houston	Texas	TX	Harris	27775	4.84	16,088	Terr 4
Houston	Texas	TX	Harris	27776	13.16	46,640	Terr 4
Houston	Texas	TX	Harris	27777	4.51	26,520	Terr 4
Houston	Texas	TX	Harris	27778	7.31	56,199	Terr 4
Houston	Texas	TX	Harris	27779	13.95	38,406	Terr 4
Houston	Texas	TX	Harris	27780	5.44	36,939	Terr 4
Houston	Texas	TX	Harris	27781	11.17	40,010	Terr 4
Houston	Texas	TX	Harris	27782	4.77	34,851	Terr 4
Houston	Texas	TX	Harris	27783	8.81	53,158	Terr 4
Houston	Texas	TX	Harris	27784	10.77	16,753	Terr 4
Houston	Texas	TX	Harris	27785	7.36	30,669	Terr 4
Houston	Texas	TX	Harris	27786	6.43	48,734	Terr 4
Houston	Texas	TX	Harris	27787	3.11	42,725	Terr 4
Houston	Texas	TX	Harris	27788	12.74	49,920	Terr 4
Houston	Texas	TX	Harris	27789	10.34	71,810	Terr 4
Houston	Texas	TX	Harris	27790	30.95	99,266	Terr 4
Houston	Texas	TX	Harris	27791	5.22	16,404	Terr 4
Houston	Texas	TX	Harris	27792	6.78	27,720	Terr 4
Houston	Texas	TX	Harris	27793	6.73	38,191	Terr 4
Houston	Texas	TX	Harris	27794	11.25	52,924	Terr 4
Houston	Texas	TX	Harris	27795	13.27	51,184	Terr 4
Houston	Texas	TX	Harris	27796	8.28	34,201	Terr 4
Houston	Texas	TX	Harris	27797	7.24	23,361	Terr 4
Houston	Texas	TX	Harris	27798	7.65	35,332	Terr 4
Houston	Texas	TX	Harris	27799	12.03	42,639	Terr 4
Houston	Texas	TX	Harris	27800	11.53	8,547	Terr 4
Houston	Texas	TX	Harris	27801	15.57	68,458	Terr 4
Houston	Texas	TX	Harris	27802	6.09	34,891	Terr 4
Houston	Texas	TX	Harris	27803	1.79	12,720	Terr 4
Houston	Texas	TX	Harris	27804	6.20	45,234	Terr 4
Houston	Texas	TX	Harris	27805	0.04	0	Terr 4
Conroe	Texas	TX	Montgomery	27806	18.91	31,060	Terr 4
Conroe	Texas	TX	Montgomery	27807	58.16	17,868	Terr 4
Conroe	Texas	TX	Montgomery	27808	61.96	16,929	Terr 4
Conroe	Texas	TX	Montgomery	27809	39.79	23,192	Terr 4
Conroe	Texas	TX	Montgomery	27810	41.14	11,456	Terr 4
Montgomery	Texas	TX	Montgomery	27811	127.04	15,465	Terr 4
Willis	Texas	TX	Montgomery	27812	50.32	13,133	Terr 4
Huntsville	Texas	TX	Walker	27813	335.19	36,855	Terr 4
Ace	Texas	TX	Polk	27814	2.37	19	Terr 4
Cleveland	Texas	TX	Liberty	27815	324.21	20,829	Terr 4
Cleveland	Texas	TX	San Jacinto	27816	163.02	15,666	Terr 4
Coldspring	Texas	TX	San Jacinto	27817	178.20	6,219	Terr 4
Dodge	Texas	TX	Walker	27818	14.42	98	Terr 4
Goodrich	Texas	TX	Polk	27819	37.75	2,447	Terr 4
Huffman	Texas	TX	Harris	27820	43.06	12,022	Terr 4
Humble	Texas	TX	Harris	27821	27.33	34,410	Terr 4
Kingwood	Texas	TX	Harris	27822	17.81	39,840	Terr 4
Huntsville	Texas	TX	Walker	27823	220.49	25,784	Terr 4
Huntsville	Texas	TX	Walker	27824	0.14	344	Terr 4
Kingwood	Texas	TX	Harris	27825	10.62	28,239	Terr 4
Humble	Texas	TX	Harris	27826	20.26	54,627	Terr 4
Leggett	Texas	TX	Polk	27827	2.64	106	Terr 4
Livingston	Texas	TX	Polk	27828	708.26	33,044	Terr 4
Magnolia	Texas	TX	Montgomery	27829	76.31	32,363	Terr 4
Magnolia	Texas	TX	Montgomery	27830	57.23	25,007	Terr 4
Montgomery	Texas	TX	Montgomery	27831	145.99	24,694	Terr 4
New Caney	Texas	TX	Montgomery	27832	62.95	19,992	Terr 4
New Waverly	Texas	TX	Walker	27833	127.15	5,242	Terr 4
Oakhurst	Texas	TX	San Jacinto	27834	52.63	825	Terr 4
Onalaska	Texas	TX	Polk	27835	47.10	4,739	Terr 4
Pinehurst	Texas	TX	Montgomery	27836	8.19	4,841	Terr 4
Plantersville	Texas	TX	Grimes	27837	69.82	3,251	Terr 4
Pointblank	Texas	TX	San Jacinto	27838	35.93	2,062	Terr 4
Porter	Texas	TX	Montgomery	27839	36.04	26,617	Terr 4
Riverside	Texas	TX	Walker	27840	0.93	218	Terr 4
Romayor	Texas	TX	Liberty	27841	7.91	151	Terr 4
Rye	Texas	TX	Liberty	27842	36.75	708	Terr 4
Shepherd	Texas	TX	San Jacinto	27843	129.34	8,468	Terr 4
Splendora	Texas	TX	Montgomery	27844	52.12	12,276	Terr 4
Spring	Texas	TX	Harris	27845	24.08	55,927	Terr 4
Thicket	Texas	TX	Hardin	27846	52.02	577	Terr 4
Tomball	Texas	TX	Harris	27847	34.55	41,919	Terr 4
Votaw	Texas	TX	Hardin	27848	30.94	320	Terr 4
Tomball	Texas	TX	Harris	27849	39.30	30,791	Terr 4
Willis	Texas	TX	Montgomery	27850	97.86	14,151	Terr 4
Spring	Texas	TX	Harris	27851	25.66	72,579	Terr 4
Spring	Texas	TX	Montgomery	27852	12.64	24,771	Terr 4
Spring	Texas	TX	Montgomery	27853	13.30	37,028	Terr 4
Spring	Texas	TX	Montgomery	27854	11.34	36,764	Terr 4
Conroe	Texas	TX	Montgomery	27855	17.62	12,443	Terr 4
Conroe	Texas	TX	Montgomery	27856	22.22	19,546	Terr 4
Spring	Texas	TX	Montgomery	27857	41.08	42,574	Terr 4
Spring	Texas	TX	Harris	27858	14.01	40,175	Terr 4
Spring	Texas	TX	Harris	27859	21.13	24,561	Terr 4
Humble	Texas	TX	Harris	27860	26.95	45,778	Terr 4
ZCTA 773XX	Texas	TX	San Jacinto	27861	15.47	0	Terr 4
Bellaire	Texas	TX	Harris	27862	3.75	17,874	Terr 4
Richmond	Texas	TX	Fort Bend	27863	66.93	35,276	Terr 4
Richmond	Texas	TX	Fort Bend	27864	19.54	31,973	Terr 4
Altair	Texas	TX	Colorado	27865	9.19	112	Terr 4
Bay City	Texas	TX	Matagorda	27866	534.72	23,132	Terr 4
Cedar Lane	Texas	TX	Matagorda	27867	1.74	12	Terr 4
Beasley	Texas	TX	Fort Bend	27868	60.34	2,445	Terr 4
Bellville	Texas	TX	Austin	27869	193.28	9,296	Terr 4
Blessing	Texas	TX	Matagorda	27870	63.95	1,524	Terr 4
Boling	Texas	TX	Wharton	27871	54.63	1,960	Terr 4
Brazoria	Texas	TX	Brazoria	27872	182.80	13,227	Terr 4
Brookshire	Texas	TX	Waller	27873	146.14	9,587	Terr 4
Chappell Hill	Texas	TX	Washington	27874	90.77	2,103	Terr 4
Collegeport	Texas	TX	Matagorda	27875	213.55	0	Terr 4
Cypress	Texas	TX	Harris	27876	38.88	74,313	Terr 4
Damon	Texas	TX	Brazoria	27877	119.89	2,007	Terr 4
Danevang	Texas	TX	Wharton	27878	25.35	66	Terr 4
Cypress	Texas	TX	Harris	27879	59.31	55,563	Terr 4
Eagle Lake	Texas	TX	Colorado	27880	196.08	4,701	Terr 4
East Bernard	Texas	TX	Wharton	27881	140.91	4,462	Terr 4
Egypt	Texas	TX	Wharton	27882	6.44	0	Terr 4
El Campo	Texas	TX	Wharton	27883	323.88	17,007	Terr 4
Elmaton	Texas	TX	Matagorda	27884	5.13	0	Terr 4
Fulshear	Texas	TX	Fort Bend	27885	45.09	5,409	Terr 4
Garwood	Texas	TX	Colorado	27886	195.21	996	Terr 4
Glen Flora	Texas	TX	Wharton	27887	0.31	66	Terr 4
Guy	Texas	TX	Brazoria	27888	37.85	999	Terr 4
Hempstead	Texas	TX	Waller	27889	179.79	12,526	Terr 4
Prairie View	Texas	TX	Waller	27890	6.55	5,403	Terr 4
Hockley	Texas	TX	Harris	27891	101.99	13,542	Terr 4
Hungerford	Texas	TX	Wharton	27892	6.37	109	Terr 4
Katy	Texas	TX	Harris	27893	30.05	95,615	Terr 4
Katy	Texas	TX	Harris	27894	20.67	70,538	Terr 4
Kendleton	Texas	TX	Fort Bend	27895	1.17	87	Terr 4
Lane City	Texas	TX	Wharton	27896	11.67	441	Terr 4
Lissie	Texas	TX	Wharton	27897	19.70	283	Terr 4
Louise	Texas	TX	Wharton	27898	211.24	1,850	Terr 4
Markham	Texas	TX	Matagorda	27899	52.84	1,172	Terr 4
Matagorda	Texas	TX	Matagorda	27900	11.59	544	Terr 4
Midfield	Texas	TX	Matagorda	27901	36.60	286	Terr 4
Missouri City	Texas	TX	Fort Bend	27902	34.43	58,197	Terr 4
Nada	Texas	TX	Colorado	27903	0.69	174	Terr 4
Needville	Texas	TX	Fort Bend	27904	150.47	9,695	Terr 4
Orchard	Texas	TX	Fort Bend	27905	1.84	254	Terr 4
Palacios	Texas	TX	Matagorda	27906	208.83	7,353	Terr 4
Pattison	Texas	TX	Waller	27907	11.61	905	Terr 4
Pierce	Texas	TX	Wharton	27908	24.65	119	Terr 4
Pledger	Texas	TX	Matagorda	27909	19.28	177	Terr 4
Richmond	Texas	TX	Fort Bend	27910	136.95	36,305	Terr 4
Rock Island	Texas	TX	Colorado	27911	28.99	208	Terr 4
Rosenberg	Texas	TX	Fort Bend	27912	88.06	35,184	Terr 4
San Felipe	Texas	TX	Austin	27913	0.11	76	Terr 4
Sealy	Texas	TX	Austin	27914	211.95	13,015	Terr 4
Sheridan	Texas	TX	Colorado	27915	24.21	688	Terr 4
Simonton	Texas	TX	Fort Bend	27916	5.34	177	Terr 4
Stafford	Texas	TX	Fort Bend	27917	10.50	36,043	Terr 4
Sugar Land	Texas	TX	Fort Bend	27918	10.34	23,853	Terr 4
Sugar Land	Texas	TX	Fort Bend	27919	34.62	78,289	Terr 4
Sweeny	Texas	TX	Brazoria	27920	145.31	8,074	Terr 4
Thompsons	Texas	TX	Fort Bend	27921	8.26	3	Terr 4
Van Vleck	Texas	TX	Matagorda	27922	59.53	1,963	Terr 4
Wadsworth	Texas	TX	Matagorda	27923	42.81	481	Terr 4
Waller	Texas	TX	Waller	27924	155.37	10,898	Terr 4
Wallis	Texas	TX	Austin	27925	85.43	3,790	Terr 4
West Columbia	Texas	TX	Brazoria	27926	48.79	6,738	Terr 4
Wharton	Texas	TX	Wharton	27927	219.21	14,797	Terr 4
Missouri City	Texas	TX	Fort Bend	27928	11.48	35,540	Terr 4
Katy	Texas	TX	Harris	27929	58.23	23,628	Terr 4
Katy	Texas	TX	Fort Bend	27930	41.07	71,613	Terr 4
Sugar Land	Texas	TX	Fort Bend	27931	16.12	52,545	Terr 4
ZCTA 774XX	Texas	TX	Matagorda	27932	77.67	0	Terr 4
ZCTA 774XX_02	Texas	TX	Matagorda	27933	30.74	0	Terr 4
ZCTA 774XX_03	Texas	TX	Matagorda	27934	11.09	0	Terr 4
ZCTA 774XX_04	Texas	TX	Matagorda	27935	1.01	0	Terr 4
Pasadena	Texas	TX	Harris	27936	5.61	36,712	Terr 4
Pasadena	Texas	TX	Harris	27937	8.98	25,103	Terr 4
Pasadena	Texas	TX	Harris	27938	5.58	24,922	Terr 4
Pasadena	Texas	TX	Harris	27939	9.22	23,550	Terr 4
Pasadena	Texas	TX	Harris	27940	10.59	35,875	Terr 4
Pasadena	Texas	TX	Harris	27941	14.47	0	Terr 4
Santa Fe	Texas	TX	Galveston	27942	29.60	13,605	Terr 4
Alvin	Texas	TX	Brazoria	27943	159.95	46,889	Terr 4
Anahuac	Texas	TX	Chambers	27944	229.30	4,315	Terr 4
Angleton	Texas	TX	Brazoria	27945	214.41	30,036	Terr 4
Santa Fe	Texas	TX	Galveston	27946	20.29	6,235	Terr 4
Bacliff	Texas	TX	Galveston	27947	2.93	7,815	Terr 4
Batson	Texas	TX	Hardin	27948	41.70	1,517	Terr 4
Baytown	Texas	TX	Harris	27949	37.75	37,735	Terr 4
Baytown	Texas	TX	Harris	27950	41.90	50,406	Terr 4
Baytown	Texas	TX	Chambers	27951	100.50	18,668	Terr 4
Channelview	Texas	TX	Harris	27952	16.91	30,368	Terr 4
Clute	Texas	TX	Brazoria	27953	20.70	15,358	Terr 4
Crosby	Texas	TX	Harris	27954	83.11	27,208	Terr 4
Daisetta	Texas	TX	Liberty	27955	25.78	827	Terr 4
Danbury	Texas	TX	Brazoria	27956	37.52	2,988	Terr 4
Dayton	Texas	TX	Liberty	27957	317.37	31,019	Terr 4
Deer Park	Texas	TX	Harris	27958	13.06	31,295	Terr 4
Devers	Texas	TX	Liberty	27959	146.63	1,124	Terr 4
Dickinson	Texas	TX	Galveston	27960	53.43	40,368	Terr 4
Freeport	Texas	TX	Brazoria	27961	147.55	17,535	Terr 4
Fresno	Texas	TX	Fort Bend	27962	12.35	19,868	Terr 4
Friendswood	Texas	TX	Galveston	27963	26.57	49,255	Terr 4
Galena Park	Texas	TX	Harris	27964	2.84	9,782	Terr 4
Galveston	Texas	TX	Galveston	27965	8.65	22,759	Terr 4
Galveston	Texas	TX	Galveston	27966	4.76	18,649	Terr 4
Galveston	Texas	TX	Galveston	27967	63.98	8,591	Terr 4
Hankamer	Texas	TX	Chambers	27968	31.54	892	Terr 4
Hardin	Texas	TX	Liberty	27969	0.54	105	Terr 4
Highlands	Texas	TX	Harris	27970	18.25	10,751	Terr 4
Hitchcock	Texas	TX	Galveston	27971	60.10	9,839	Terr 4
Hull	Texas	TX	Liberty	27972	52.71	1,914	Terr 4
Kemah	Texas	TX	Galveston	27973	4.52	5,735	Terr 4
Lake Jackson	Texas	TX	Brazoria	27974	27.89	28,484	Terr 4
La Marque	Texas	TX	Galveston	27975	13.25	14,645	Terr 4
La Porte	Texas	TX	Harris	27976	41.14	36,116	Terr 4
League City	Texas	TX	Galveston	27977	31.51	73,615	Terr 4
Liberty	Texas	TX	Liberty	27978	246.06	15,833	Terr 4
Liverpool	Texas	TX	Brazoria	27979	20.21	1,366	Terr 4
Manvel	Texas	TX	Brazoria	27980	37.35	14,152	Terr 4
Mont Belvieu	Texas	TX	Chambers	27981	3.11	319	Terr 4
Pearland	Texas	TX	Brazoria	27982	25.85	41,813	Terr 4
Rosharon	Texas	TX	Brazoria	27983	170.01	30,837	Terr 4
Pearland	Texas	TX	Brazoria	27984	32.16	74,761	Terr 4
Saratoga	Texas	TX	Hardin	27985	105.20	1,175	Terr 4
Seabrook	Texas	TX	Harris	27986	15.38	22,044	Terr 4
South Houston	Texas	TX	Harris	27987	2.97	16,734	Terr 4
Texas City	Texas	TX	Galveston	27988	18.84	29,980	Terr 4
Texas City	Texas	TX	Galveston	27989	11.05	13,906	Terr 4
Wallisville	Texas	TX	Chambers	27990	32.10	659	Terr 4
Webster	Texas	TX	Harris	27991	12.28	23,738	Terr 4
ZCTA 775XX	Texas	TX	Brazoria	27992	74.84	0	Terr 4
ZCTA 775XX_02	Texas	TX	Chambers	27993	55.89	0	Terr 4
ZCTA 775XX_03	Texas	TX	Brazoria	27994	21.87	0	Terr 4
ZCTA 775XX_04	Texas	TX	Brazoria	27995	14.57	0	Terr 4
ZCTA 775XX_05	Texas	TX	Brazoria	27996	10.89	0	Terr 4
ZCTA 775XX_06	Texas	TX	Chambers	27997	10.23	0	Terr 4
ZCTA 775XX_07	Texas	TX	Chambers	27998	8.07	0	Terr 4
ZCTA 775XX_08	Texas	TX	Brazoria	27999	6.21	0	Terr 4
ZCTA 775XX_09	Texas	TX	Galveston	28000	5.16	0	Terr 4
ZCTA 775XX_10	Texas	TX	Brazoria	28001	4.18	0	Terr 4
ZCTA 775XX_11	Texas	TX	Galveston	28002	3.93	0	Terr 4
ZCTA 775XX_12	Texas	TX	Harris	28003	2.89	0	Terr 4
ZCTA 775XX_13	Texas	TX	Galveston	28004	2.57	0	Terr 4
ZCTA 775XX_14	Texas	TX	Galveston	28005	1.20	0	Terr 4
ZCTA 775XX_15	Texas	TX	Galveston	28006	1.07	0	Terr 4
Bridge City	Texas	TX	Orange	28007	31.04	8,415	Terr 4
Buna	Texas	TX	Jasper	28008	348.81	9,157	Terr 4
China	Texas	TX	Jefferson	28009	38.36	889	Terr 4
Deweyville	Texas	TX	Newton	28010	10.33	733	Terr 4
Evadale	Texas	TX	Jasper	28011	16.07	828	Terr 4
Fred	Texas	TX	Tyler	28012	52.70	904	Terr 4
Gilchrist	Texas	TX	Galveston	28013	7.10	99	Terr 4
Groves	Texas	TX	Jefferson	28014	6.01	15,966	Terr 4
Hamshire	Texas	TX	Jefferson	28015	22.71	1,628	Terr 4
High Island	Texas	TX	Galveston	28016	17.02	816	Terr 4
Hillister	Texas	TX	Tyler	28017	60.75	1,121	Terr 4
Kountze	Texas	TX	Hardin	28018	310.74	8,253	Terr 4
Nederland	Texas	TX	Jefferson	28019	12.70	21,368	Terr 4
Nome	Texas	TX	Jefferson	28020	63.99	641	Terr 4
Orange	Texas	TX	Orange	28021	103.50	26,851	Terr 4
Orange	Texas	TX	Orange	28022	135.90	24,158	Terr 4
Port Arthur	Texas	TX	Jefferson	28023	72.27	16,409	Terr 4
Port Arthur	Texas	TX	Jefferson	28024	21.63	37,724	Terr 4
Port Bolivar	Texas	TX	Galveston	28025	23.86	1,349	Terr 4
Port Neches	Texas	TX	Jefferson	28026	14.18	12,931	Terr 4
Sabine Pass	Texas	TX	Jefferson	28027	58.56	373	Terr 4
Silsbee	Texas	TX	Hardin	28028	159.52	17,513	Terr 4
Lumberton	Texas	TX	Hardin	28029	65.50	20,829	Terr 4
Sour Lake	Texas	TX	Hardin	28030	117.47	4,459	Terr 4
Spurger	Texas	TX	Tyler	28031	56.18	1,037	Terr 4
Stowell	Texas	TX	Chambers	28032	40.79	916	Terr 4
Vidor	Texas	TX	Orange	28033	144.90	26,765	Terr 4
Village Mills	Texas	TX	Hardin	28034	22.06	994	Terr 4
Warren	Texas	TX	Tyler	28035	162.14	2,705	Terr 4
Winnie	Texas	TX	Chambers	28036	135.82	5,391	Terr 4
ZCTA 776XX	Texas	TX	Galveston	28037	22.02	0	Terr 4
ZCTA 776XX_02	Texas	TX	Chambers	28038	21.63	0	Terr 4
ZCTA 776XX_03	Texas	TX	Orange	28039	12.40	0	Terr 4
ZCTA 776XX_04	Texas	TX	Orange	28040	6.25	0	Terr 4
Beaumont	Texas	TX	Jefferson	28041	7.17	15,345	Terr 4
Beaumont	Texas	TX	Jefferson	28042	1.24	2,470	Terr 4
Beaumont	Texas	TX	Jefferson	28043	14.04	16,358	Terr 4
Beaumont	Texas	TX	Jefferson	28044	253.50	40,901	Terr 4
Beaumont	Texas	TX	Jefferson	28045	11.29	28,088	Terr 4
Beaumont	Texas	TX	Jefferson	28046	14.96	16,379	Terr 4
Beaumont	Texas	TX	Jefferson	28047	7.12	11,237	Terr 4
Beaumont	Texas	TX	Jefferson	28048	100.89	12,368	Terr 4
ZCTA 777XX	Texas	TX	Jefferson	28049	230.20	0	Terr 4
Bryan	Texas	TX	Brazos	28050	3.29	14,197	Terr 4
Bryan	Texas	TX	Brazos	28051	11.79	24,125	Terr 4
Bryan	Texas	TX	Brazos	28052	12.85	30,759	Terr 4
